cell_type	length
L5IT1	19667
L5IT1	10986
L5IT1	39138
L5IT1	11160
L5IT1	7213
L5IT1	23442
L5IT1	572104
L5IT1	586169
L5IT1	12475
L5IT1	121137
L5IT1	111651
L5IT1	62880
L5IT1	62273
L5IT1	13031
L5IT1	68490
L5IT1	40122
L5IT1	54282
L5IT1	51827
L5IT1	159980
L5IT1	257791
L5IT1	393868
L5IT1	168582
L5IT1	139548
L5IT1	75535
L5IT1	485866
L5IT1	361605
L5IT1	64319
L5IT1	20432
L5IT1	8341
L5IT1	33408
L5IT1	8202
L5IT1	13036
L5IT1	20504
L5IT1	39134
L5IT1	67749
L5IT1	251492
L5IT1	69046
L5IT1	1425478
L5IT1	98655
L5IT1	185508
L5IT1	907742
L5IT1	147961
L5IT1	68788
L5IT1	712519
L5IT1	180816
L5IT1	95605
L5IT1	34209
L5IT1	154458
L5IT1	395881
L5IT1	785819
L5IT1	24583
L5IT1	55397
L5IT1	224179
L5IT1	92582
L5IT1	32997
L5IT1	527009
L5IT1	60899
L5IT1	24297
L5IT1	161804
L5IT1	132689
L5IT1	124019
L5IT1	39416
L5IT1	129586
L5IT1	84900
L5IT1	16070
L5IT1	41043
L5IT1	345619
L5IT1	112931
L5IT1	257719
L5IT1	61927
L5IT1	35332
L5IT1	203081
L5IT1	163792
L5IT1	333690
L5IT1	63407
L5IT1	38571
L5IT1	2820
L5IT1	17412
L5IT1	86925
L5IT1	436680
L5IT1	126575
L5IT1	348814
L5IT1	13884
L5IT1	53218
L5IT1	91788
L5IT1	141174
L5IT1	53693
L5IT1	147605
L5IT1	38104
L5IT1	129992
L5IT1	123929
L5IT1	141797
L5IT1	36883
L5IT1	62428
L5IT1	82472
L5IT1	270232
L5IT1	82104
L5IT1	28358
L5IT1	22496
L5IT1	529902
L5IT1	62531
L5IT1	19220
L5IT1	58625
L5IT1	234373
L5IT1	27613
L5IT1	12030
L5IT1	75608
L5IT1	487279
L5IT1	652031
L5IT1	265874
L5IT1	16510
L5IT1	137885
L5IT1	94383
L5IT1	33021
L5IT1	41086
L5IT1	70534
L5IT1	37421
L5IT1	66367
L5IT1	15309
L5IT1	176143
L5IT1	243963
L5IT1	17800
L5IT1	95345
L5IT1	2026158
L5IT1	85405
L5IT1	945116
L5IT1	370674
L5IT1	85905
L5IT1	180697
L5IT1	17831
L5IT1	40777
L5IT1	75426
L5IT1	161959
L5IT1	308958
L5IT1	363004
L5IT1	90058
L5IT1	86211
L5IT1	219142
L5IT1	678122
L5IT1	215890
L5IT1	450810
L5IT1	220217
L5IT1	341554
L5IT1	204614
L5IT1	670879
L5IT1	36118
L5IT1	280971
L5IT1	144758
L5IT1	81055
L5IT1	333571
L5IT1	225161
L5IT1	54360
L5IT1	56394
L5IT1	168434
L5IT1	163100
L5IT1	170230
L5IT1	142704
L5IT1	211934
L5IT1	75978
L5IT1	794117
L5IT1	22303
L5IT1	116864
L5IT1	385578
L5IT1	107980
L5IT1	27757
L5IT1	83866
L5IT1	74353
L5IT1	297149
L5IT1	192141
L5IT1	157329
L5IT1	231024
L5IT1	128414
L5IT1	30401
L5IT1	37498
L5IT1	218982
L5IT1	431405
L5IT1	32142
L5IT1	38790
L5IT1	511167
L5IT1	279936
L5IT1	467717
L5IT1	44962
L5IT1	13820
L5IT1	126895
L5IT1	44347
L5IT1	217807
L5IT1	68786
L5IT1	384136
L5IT1	267466
L5IT1	53218
L5IT1	155630
L5IT1	853533
L5IT1	152865
L5IT1	146838
L5IT1	102976
L5IT1	71307
L5IT1	17618
L5IT1	2782
L5IT1	3805
L5IT1	3874
L5IT1	60755
L5IT1	155949
L5IT1	51468
L5IT1	663885
L5IT1	1095756
L5IT1	85718
L5IT1	890716
L5IT1	312765
L5IT1	82096
L5IT1	180162
L5IT1	39697
L5IT1	139340
L5IT1	100122
L5IT1	100642
L5IT1	66782
L5IT1	154091
L5IT1	191685
L5IT1	41920
L5IT1	29008
L5IT1	30863
L5IT1	112990
L5IT1	177603
L5IT1	69062
L5IT1	13795
L5IT1	25469
L5IT1	7115
L5IT1	167763
L5IT1	162975
L5IT1	36279
L5IT1	34691
L5IT1	176274
L5IT1	529184
L5IT1	31519
L5IT1	88899
L5IT1	172778
L5IT1	160206
L5IT1	53825
L5IT1	356936
L5IT1	183673
L5IT1	17905
L5IT1	4676
L5IT1	190786
L5IT1	189624
L5IT1	8760
L5IT1	287230
L5IT1	318551
L5IT1	163401
L5IT1	225608
L5IT1	27806
L5IT1	186590
L5IT1	156511
L5IT1	303706
L5IT1	120998
L5IT1	92552
L5IT1	78094
L5IT1	678473
L5IT1	47513
L5IT1	123436
L5IT1	1210707
L5IT1	94207
L5IT1	840905
L5IT1	69099
L5IT1	117517
L5IT1	157607
L5IT1	181598
L5IT1	353907
L5IT1	295145
L5IT1	91098
L5IT1	39964
L5IT1	105922
L5IT1	659173
L5IT1	237279
L5IT1	12593
L5IT1	11961
L5IT1	162469
L5IT1	27197
L5IT1	8796
L5IT1	44107
L5IT1	70374
L5IT1	64535
L5IT1	47067
L5IT1	591457
L5IT1	309680
L5IT1	307907
L5IT1	198249
L5IT1	228418
L5IT1	107807
L5IT1	56583
L5IT1	20559
L5IT1	20294
L5IT1	104269
L5IT1	98957
L5IT1	14893
L5IT1	23793
L5IT1	203260
L5IT1	70259
L5IT1	104815
L5IT1	143688
L5IT1	120333
L5IT1	32782
L5IT1	48898
L5IT1	352308
L5IT1	65136
L5IT1	268300
L5IT1	12994
L5IT1	1313289
L5IT1	278662
L5IT1	36805
L5IT1	243452
L5IT1	79440
L5IT1	212439
L5IT1	17743
L5IT1	129780
L5IT1	206644
L5IT1	34209
L5IT1	94941
L5IT1	169746
L5IT1	214082
L5IT1	116061
L5IT1	238230
L5IT1	1158582
L5IT1	324560
L5IT1	474049
L5IT1	311236
L5IT1	119761
L5IT1	599044
L5IT1	44201
L5IT1	23741
L5IT1	69459
L5IT1	329566
L5IT1	125524
L5IT1	214992
L5IT1	464944
L5IT1	155678
L5IT1	22935
L5IT1	19300
L5IT1	114423
L5IT1	62601
L5IT1	368062
L5IT1	149024
L5IT1	393936
L5IT1	304239
L5IT1	169760
L5IT1	572943
L5IT1	70207
L5IT1	109244
L5IT1	25174
L5IT1	87374
L5IT1	203175
L5IT1	114864
L5IT1	98247
L5IT1	412260
L5IT1	69236
L5IT1	217824
L5IT1	160543
L5IT1	130275
L5IT1	61979
L5IT1	60972
L5IT1	36279
L5IT1	285526
L5IT1	295401
L5IT1	1015583
L5IT1	109151
L5IT1	101642
L5IT1	180173
L5IT1	51288
L5IT1	121780
L5IT1	128167
L5IT1	47956
L5IT1	88302
L5IT1	326860
L5IT1	362237
L5IT1	459809
L5IT1	141176
L5IT1	45104
L5IT1	61285
L5IT1	10065
L5IT1	134092
L5IT1	462452
L5IT1	827902
L5IT1	444408
L5IT1	83903
L5IT2	6988
L5IT2	111014
L5IT2	10771
L5IT2	24369
L5IT2	60134
L5IT2	32449
L5IT2	45665
L5IT2	54833
L5IT2	26642
L5IT2	38689
L5IT2	16012
L5IT2	15173
L5IT2	9476
L5IT2	45663
L5IT2	74854
L5IT2	60875
L5IT2	42522
L5IT2	5358
L5IT2	260901
L5IT2	221248
L5IT2	60160
L5IT2	20482
L5IT2	16413
L5IT2	103441
L5IT2	41037
L5IT2	615828
L5IT2	185315
L5IT2	46602
L5IT2	63526
L5IT2	580271
L5IT2	83465
L5IT2	129449
L5IT2	561037
L5IT2	459732
L5IT2	16633
L5IT2	94230
L5IT2	8148
L5IT2	19607
L5IT2	40546
L5IT2	232048
L5IT2	15592
L5IT2	23798
L5IT2	33816
L5IT2	58737
L5IT2	244989
L5IT2	92191
L5IT2	70806
L5IT2	65373
L5IT2	73897
L5IT2	101309
L5IT2	60713
L5IT2	86249
L5IT2	58281
L5IT2	60295
L5IT2	155218
L5IT2	90098
L5IT2	32245
L5IT2	88486
L5IT2	533301
L5IT2	80718
L5IT2	142807
L5IT2	190776
L5IT2	32220
L5IT2	10386
L5IT2	226592
L5IT2	257363
L5IT2	142825
L5IT2	406881
L5IT2	11305
L5IT2	897963
L5IT2	405635
L5IT2	71550
L5IT2	76795
L5IT2	87757
L5IT2	41995
L5IT2	63980
L5IT2	128458
L5IT2	215706
L5IT2	3934
L5IT2	279574
L5IT2	47295
L5IT2	91899
L5IT2	26528
L5IT2	12974
L5IT2	88931
L5IT2	371686
L5IT2	144930
L5IT2	73705
L5IT2	48883
L5IT2	113102
L5IT2	41293
L5IT2	20863
L5IT2	19307
L5IT2	46066
L5IT2	15934
L5IT2	28552
L5IT2	47392
L5IT2	9884
L5IT2	63111
L5IT2	119349
L5IT2	256074
L5IT2	684523
L5IT2	47142
L5IT2	64163
L5IT2	108705
L5IT2	70426
L5IT2	30077
L5IT2	8076
L5IT2	20315
L5IT2	47536
L5IT2	24105
L5IT2	22538
L5IT2	19777
L5IT2	128725
L5IT2	186065
L5IT2	14251
L5IT2	117869
L5IT2	182966
L5IT2	97415
L5IT2	187443
L5IT2	120025
L5IT2	63698
L5IT2	186456
L5IT2	11056
L5IT2	50857
L5IT2	13629
L5IT2	34545
L5IT2	63665
L5IT2	110876
L5IT2	15570
L5IT2	241388
L5IT2	66019
L5IT2	136883
L5IT2	13343
L5IT2	27571
L5IT2	25550
L5IT2	280212
L5IT2	348035
L5IT2	54854
L5IT2	97843
L5IT2	46499
L5IT2	26441
L5IT2	14438
L5IT2	26786
L5IT2	83490
L5IT2	45148
L5IT2	20600
L5IT2	84550
L5IT2	93280
L5IT2	71008
L5IT2	73001
L5IT2	44989
L5IT2	209005
L5IT2	277496
L5IT2	91839
L5IT2	396865
L5IT2	64140
L5IT2	107130
L5IT2	49749
L5IT2	43594
L5IT2	185757
L5IT2	23758
L5IT2	91847
L5IT2	117847
L5IT2	61537
L5IT2	255298
L5IT2	101400
L5IT2	699758
L5IT2	93137
L5IT2	34268
L5IT2	218620
L5IT2	29323
L5IT2	36237
L5IT2	57083
L5IT2	32991
L5IT2	22578
L5IT2	6700
L5IT2	51166
L5IT2	691438
L5IT2	681803
L5IT2	105987
L5IT2	51077
L5IT2	77918
L5IT2	245614
L5IT2	163205
L5IT2	34811
L5IT2	75757
L5IT2	25086
L5IT2	125084
L5IT2	43212
L5IT2	331252
L5IT2	143443
L5IT2	216133
L5IT2	150195
L5IT2	44490
L5IT2	157417
L5IT2	102031
L5IT2	155086
L5IT2	111935
L5IT2	151111
L5IT2	35363
L5IT2	61434
L5IT2	27340
L5IT2	8350
L5IT2	46071
L5IT2	420307
L5IT2	640106
L5IT2	89443
L5IT2	90351
L5IT2	1078522
L5IT2	68478
L5IT2	80713
L5IT2	47742
L5IT2	91557
L5IT2	60952
L5IT2	76692
L5IT2	64461
L5IT2	386509
L5IT2	42974
L5IT2	128590
L5IT2	142401
L5IT2	350116
L5IT2	97009
L5IT2	41433
L5IT2	134101
L5IT2	434370
L5IT2	106961
L5IT2	419024
L5IT2	24219
L5IT2	79237
L5IT2	4368
L5IT2	149273
L5IT2	74459
L5IT2	23828
L5IT2	42148
L5IT2	10145
L5IT2	23820
L5IT2	5780
L5IT2	52301
L5IT2	6203
L5IT2	19654
L5IT2	66767
L5IT2	81690
L5IT2	87279
L5IT2	18930
L5IT2	90361
L5IT2	33575
L5IT2	12244
L5IT2	238421
L5IT2	8451
L5IT2	40277
L5IT2	28528
L5IT2	34656
L5IT2	33112
L5IT2	122670
L5IT2	6156
L5IT2	39693
L5IT2	120609
L5IT2	83329
L5IT2	350015
L5IT2	18399
L5IT2	15952
L5IT2	16593
L5IT2	11908
L5IT2	63843
L5IT2	36064
L5IT2	23173
L5IT2	77799
L5IT2	90297
L5IT2	350563
L5IT2	122883
L5IT2	109907
L5IT2	14539
L5IT2	10020
L5IT2	34287
L5IT2	51270
L5IT2	77150
L5IT2	26090
L5IT2	287913
L5IT2	336303
L5IT2	92742
L5IT2	272913
L5IT2	188454
L5IT2	43092
L5IT2	6694
L5IT2	54954
L5IT2	187086
L5IT2	16046
L5IT2	44329
L5IT2	31424
L5IT2	49377
L5IT2	76697
L5IT2	13375
L5IT2	53285
L5IT2	155927
L5IT2	43487
L5IT2	22922
L5IT2	24285
L5IT2	11160
L5IT2	24986
L5IT2	21806
L5IT2	5813
L5IT2	29787
L5IT2	27653
L5IT2	77240
L5IT2	30969
L5IT2	107088
L5IT2	62176
L5IT2	27809
L5IT2	3136
L5IT2	131668
L5IT2	36574
L5IT2	93199
L5IT2	44463
L5IT2	96860
L5IT2	6633
L5IT2	21906
L5IT2	9438
L5IT2	46021
L5IT2	31739
L5IT2	12023
L5IT2	17881
L5IT2	168991
L5IT2	52366
L5IT2	9132
L5IT2	28371
L5IT2	42484
L5IT2	33998
L5IT2	18904
L5IT2	42030
L5IT2	39138
L5IT2	11160
L5IT2	168229
L5IT2	23442
L5IT2	64158
L5IT2	572104
L5IT2	12475
L5IT2	111651
L5IT2	62880
L5IT2	272355
L5IT2	124517
L5IT2	190868
L5IT2	40122
L5IT2	51827
L5IT2	147314
L5IT2	47237
L5IT2	257791
L5IT2	393868
L5IT2	168582
L5IT2	75535
L5IT2	58985
L5IT2	361605
L5IT2	212347
L5IT2	64319
L5IT2	20432
L5IT2	33408
L5IT2	8202
L5IT2	13036
L5IT2	20504
L5IT2	67749
L5IT2	251492
L5IT2	69046
L5IT2	109375
L5IT2	89735
L5IT2	63418
L5IT2	293834
L5IT2	94005
L5IT2	116524
L5IT2	681689
L5IT2	95605
L5IT2	95644
L5IT2	34209
L5IT2	304813
L5IT2	298517
L5IT2	16567
L5IT2	154458
L5IT2	395881
L5IT2	24583
L5IT2	79762
L5IT2	39718
L5IT2	92582
L5IT2	32997
L5IT2	60899
L5IT2	31113
L5IT2	24297
L5IT2	132689
L5IT2	29847
L5IT2	124019
L5IT2	39416
L5IT2	15528
L5IT2	84900
L5IT2	16070
L5IT2	41043
L5IT2	25437
L5IT2	65119
L5IT2	102514
L5IT2	112931
L5IT2	67403
L5IT2	570142
L5IT2	35332
L5IT2	163792
L5IT2	63407
L5IT2	869719
L5IT2	38571
L5IT2	2820
L5IT2	17412
L5IT2	107317
L5IT2	436680
L5IT2	1220452
L5IT2	126575
L5IT2	348814
L5IT2	53218
L5IT2	147605
L5IT2	38104
L5IT2	129853
L5IT2	123929
L5IT2	74575
L5IT2	141797
L5IT2	36883
L5IT2	62428
L5IT2	42809
L5IT2	82472
L5IT2	213197
L5IT2	46594
L5IT2	48189
L5IT2	82104
L5IT2	28358
L5IT2	22496
L5IT2	529902
L5IT2	19220
L5IT2	58625
L5IT2	37729
L5IT2	234373
L5IT2	27613
L5IT2	487279
L5IT2	265874
L5IT2	462128
L5IT2	16510
L5IT2	137885
L5IT2	94383
L5IT2	70534
L5IT2	28283
L5IT2	45224
L5IT2	15309
L5IT2	1814292
L5IT2	176143
L5IT2	243963
L5IT2	17800
L5IT2	947263
L5IT2	259452
L5IT2	583517
L5IT2	35088
L5IT2	17831
L5IT2	75426
L5IT2	161959
L5IT2	72439
L5IT2	308958
L5IT2	117583
L5IT2	790190
L5IT2	685450
L5IT2	86211
L5IT2	351417
L5IT2	21137
L5IT2	215890
L5IT2	220217
L5IT2	341554
L5IT2	670879
L5IT2	36118
L5IT2	144758
L5IT2	333571
L5IT2	198195
L5IT2	98708
L5IT2	54360
L5IT2	168434
L5IT2	163100
L5IT2	505111
L5IT2	658310
L5IT2	93935
L5IT2	63126
L5IT2	361385
L5IT2	794117
L5IT2	385578
L5IT2	280007
L5IT2	27757
L5IT2	285859
L5IT2	74353
L5IT2	263702
L5IT2	297149
L5IT2	306963
L5IT2	99115
L5IT2	54799
L5IT2	394599
L5IT2	213145
L5IT2	231024
L5IT2	128414
L5IT2	30401
L5IT2	8442
L5IT2	37498
L5IT2	550157
L5IT2	71187
L5IT2	160955
L5IT2	38790
L5IT2	13820
L5IT2	29677
L5IT2	126895
L5IT2	4707259
L5IT2	432513
L5IT2	44347
L5IT2	296470
L5IT2	384136
L5IT2	267466
L5IT2	465703
L5IT2	53218
L5IT2	155630
L5IT2	197731
L5IT2	194853
L5IT2	719663
L5IT2	358539
L5IT2	112754
L5IT2	146838
L5IT2	175091
L5IT2	278402
L5IT2	59162
L5IT2	102976
L5IT2	17618
L5IT2	2782
L5IT2	5636
L5IT2	3805
L5IT2	3874
L5IT2	60755
L5IT2	31526
L5IT2	128067
L5IT2	91607
L5IT2	180162
L5IT2	39697
L5IT2	31532
L5IT2	139340
L5IT2	100122
L5IT2	260850
L5IT2	100642
L5IT2	66782
L5IT2	122193
L5IT2	154091
L5IT2	191685
L5IT2	41920
L5IT2	29008
L5IT2	30863
L5IT2	5505
L5IT2	6033
L5IT2	112990
L5IT2	46573
L5IT2	177603
L5IT2	7115
L5IT2	284666
L5IT2	112192
L5IT2	167763
L5IT2	162112
L5IT2	56939
L5IT2	36279
L5IT2	387191
L5IT2	34691
L5IT2	176274
L5IT2	66669
L5IT2	31519
L5IT2	88899
L5IT2	36027
L5IT2	356936
L5IT2	183673
L5IT2	17905
L5IT2	456935
L5IT2	39838
L5IT2	190786
L5IT2	73437
L5IT2	189624
L5IT2	8760
L5IT2	180251
L5IT2	225608
L5IT2	186590
L5IT2	425026
L5IT2	92552
L5IT2	78094
L5IT2	678473
L5IT2	516531
L5IT2	34607
L5IT2	341251
L5IT2	123436
L5IT2	90272
L5IT2	94207
L5IT2	144388
L5IT2	594271
L5IT2	840905
L5IT2	69099
L5IT2	200216
L5IT2	272313
L5IT2	295145
L5IT2	107049
L5IT2	105922
L5IT2	301153
L5IT2	396612
L5IT2	43928
L5IT2	687221
L5IT2	237279
L5IT2	12593
L5IT2	11961
L5IT2	162469
L5IT2	27197
L5IT2	44107
L5IT2	8900
L5IT2	655795
L5IT2	70374
L5IT2	64535
L5IT2	52248
L5IT2	47067
L5IT2	644178
L5IT2	846439
L5IT2	307907
L5IT2	523124
L5IT2	107807
L5IT2	56583
L5IT2	20559
L5IT2	20294
L5IT2	217911
L5IT2	98957
L5IT2	34818
L5IT2	192325
L5IT2	70259
L5IT2	72650
L5IT2	104815
L5IT2	73498
L5IT2	92116
L5IT2	48898
L5IT2	352308
L5IT2	65136
L5IT2	12994
L5IT2	111971
L5IT2	40329
L5IT2	17743
L5IT2	129780
L5IT2	206644
L5IT2	34209
L5IT2	784021
L5IT2	107187
L5IT2	94941
L5IT2	169746
L5IT2	116061
L5IT2	238230
L5IT2	30122
L5IT2	303835
L5IT2	324560
L5IT2	474049
L5IT2	119761
L5IT2	13933
L5IT2	250405
L5IT2	250414
L5IT2	69459
L5IT2	125524
L5IT2	16991
L5IT2	22935
L5IT2	19300
L5IT2	114423
L5IT2	1174977
L5IT2	169760
L5IT2	572943
L5IT2	25174
L5IT2	203175
L5IT2	169768
L5IT2	69236
L5IT2	311028
L5IT2	24221
L5IT2	20087
L5IT2	160543
L5IT2	130275
L5IT2	61979
L5IT2	60972
L5IT2	285526
L5IT2	48599
L5IT2	146435
L5IT2	23729
L5IT2	24229
L5IT2	109151
L5IT2	180173
L5IT2	51288
L5IT2	121780
L5IT2	128167
L5IT2	190990
L5IT2	165065
L5IT2	71429
L5IT2	47956
L5IT2	88302
L5IT2	326860
L5IT2	362237
L5IT2	141176
L5IT2	61285
L5IT2	10065
L5IT2	7991
L5IT2	264606
L5IT2	306613
L5IT2	444408
L5IT2	52320
L5IT2	124254
L5IT2	83903
L6CT1	6988
L6CT1	111014
L6CT1	70522
L6CT1	24369
L6CT1	32449
L6CT1	41983
L6CT1	135751
L6CT1	8994
L6CT1	219823
L6CT1	26642
L6CT1	30953
L6CT1	9476
L6CT1	10756
L6CT1	92789
L6CT1	238211
L6CT1	45663
L6CT1	74854
L6CT1	60875
L6CT1	221248
L6CT1	20482
L6CT1	16413
L6CT1	127816
L6CT1	103441
L6CT1	49407
L6CT1	41037
L6CT1	1551956
L6CT1	185315
L6CT1	526546
L6CT1	155605
L6CT1	56484
L6CT1	95750
L6CT1	83465
L6CT1	36260
L6CT1	412167
L6CT1	459732
L6CT1	16633
L6CT1	83324
L6CT1	7106
L6CT1	94230
L6CT1	231759
L6CT1	8148
L6CT1	91178
L6CT1	232048
L6CT1	15592
L6CT1	23798
L6CT1	33816
L6CT1	244989
L6CT1	92191
L6CT1	70806
L6CT1	593507
L6CT1	73897
L6CT1	101309
L6CT1	409383
L6CT1	60713
L6CT1	58281
L6CT1	32245
L6CT1	254495
L6CT1	16910
L6CT1	88486
L6CT1	533301
L6CT1	142807
L6CT1	190776
L6CT1	32220
L6CT1	257363
L6CT1	142825
L6CT1	406881
L6CT1	113870
L6CT1	769915
L6CT1	11305
L6CT1	113609
L6CT1	897963
L6CT1	405635
L6CT1	162283
L6CT1	71550
L6CT1	87757
L6CT1	63980
L6CT1	128458
L6CT1	279574
L6CT1	47295
L6CT1	91899
L6CT1	26528
L6CT1	12974
L6CT1	144930
L6CT1	875551
L6CT1	140080
L6CT1	41293
L6CT1	142846
L6CT1	28211
L6CT1	20863
L6CT1	19307
L6CT1	127158
L6CT1	750601
L6CT1	15934
L6CT1	52977
L6CT1	86419
L6CT1	9884
L6CT1	45852
L6CT1	63111
L6CT1	119349
L6CT1	138930
L6CT1	220193
L6CT1	256074
L6CT1	47399
L6CT1	130722
L6CT1	218226
L6CT1	173180
L6CT1	1406296
L6CT1	59347
L6CT1	64163
L6CT1	108705
L6CT1	30077
L6CT1	29947
L6CT1	20862
L6CT1	47536
L6CT1	18980
L6CT1	24105
L6CT1	22538
L6CT1	23062
L6CT1	23716
L6CT1	21621
L6CT1	186065
L6CT1	117869
L6CT1	12360
L6CT1	182966
L6CT1	187443
L6CT1	11056
L6CT1	50857
L6CT1	266452
L6CT1	13629
L6CT1	34545
L6CT1	113215
L6CT1	63665
L6CT1	110876
L6CT1	580102
L6CT1	66019
L6CT1	235287
L6CT1	136883
L6CT1	32893
L6CT1	13343
L6CT1	19254
L6CT1	25550
L6CT1	348035
L6CT1	54854
L6CT1	283053
L6CT1	97843
L6CT1	37240
L6CT1	22953
L6CT1	57614
L6CT1	46499
L6CT1	26441
L6CT1	29060
L6CT1	26786
L6CT1	83490
L6CT1	45148
L6CT1	20600
L6CT1	84550
L6CT1	725519
L6CT1	640657
L6CT1	93280
L6CT1	30393
L6CT1	71008
L6CT1	272288
L6CT1	73001
L6CT1	44989
L6CT1	115518
L6CT1	209005
L6CT1	92680
L6CT1	277496
L6CT1	207070
L6CT1	91839
L6CT1	36399
L6CT1	34807
L6CT1	68333
L6CT1	30987
L6CT1	43884
L6CT1	107130
L6CT1	169407
L6CT1	49749
L6CT1	43594
L6CT1	57750
L6CT1	67246
L6CT1	23758
L6CT1	161522
L6CT1	91847
L6CT1	89829
L6CT1	117847
L6CT1	355053
L6CT1	289063
L6CT1	270981
L6CT1	61537
L6CT1	255298
L6CT1	135521
L6CT1	50985
L6CT1	616469
L6CT1	93137
L6CT1	335147
L6CT1	34268
L6CT1	170251
L6CT1	217254
L6CT1	218620
L6CT1	36329
L6CT1	29323
L6CT1	36237
L6CT1	2683
L6CT1	22578
L6CT1	51166
L6CT1	12557
L6CT1	72363
L6CT1	681803
L6CT1	98471
L6CT1	83444
L6CT1	494685
L6CT1	261460
L6CT1	10277
L6CT1	189136
L6CT1	245614
L6CT1	517171
L6CT1	253880
L6CT1	75757
L6CT1	91809
L6CT1	25086
L6CT1	43212
L6CT1	27949
L6CT1	232442
L6CT1	89666
L6CT1	16743
L6CT1	151830
L6CT1	155086
L6CT1	111935
L6CT1	43140
L6CT1	35363
L6CT1	61434
L6CT1	27340
L6CT1	8350
L6CT1	420307
L6CT1	35643
L6CT1	25636
L6CT1	89443
L6CT1	109477
L6CT1	75496
L6CT1	68478
L6CT1	41130
L6CT1	386509
L6CT1	42974
L6CT1	70206
L6CT1	128590
L6CT1	142401
L6CT1	65190
L6CT1	11928
L6CT1	97009
L6CT1	285796
L6CT1	26929
L6CT1	105660
L6CT1	434370
L6CT1	106961
L6CT1	55578
L6CT1	79237
L6CT1	4368
L6CT1	39563
L6CT1	147370
L6CT1	29443
L6CT1	47269
L6CT1	42148
L6CT1	99996
L6CT1	36470
L6CT1	26061
L6CT1	5780
L6CT1	4554
L6CT1	6203
L6CT1	19654
L6CT1	480229
L6CT1	87279
L6CT1	33575
L6CT1	8819
L6CT1	71066
L6CT1	104975
L6CT1	18564
L6CT1	243946
L6CT1	156649
L6CT1	62043
L6CT1	58713
L6CT1	40277
L6CT1	8217
L6CT1	1438
L6CT1	331730
L6CT1	34656
L6CT1	31008
L6CT1	16945
L6CT1	102104
L6CT1	133765
L6CT1	103914
L6CT1	122670
L6CT1	39245
L6CT1	194815
L6CT1	39693
L6CT1	104276
L6CT1	120609
L6CT1	37847
L6CT1	57881
L6CT1	83329
L6CT1	48444
L6CT1	33626
L6CT1	50069
L6CT1	15952
L6CT1	59539
L6CT1	16593
L6CT1	11908
L6CT1	160077
L6CT1	64247
L6CT1	36064
L6CT1	23173
L6CT1	77799
L6CT1	34030
L6CT1	124283
L6CT1	562156
L6CT1	66254
L6CT1	222033
L6CT1	350563
L6CT1	40073
L6CT1	122883
L6CT1	188577
L6CT1	124370
L6CT1	109907
L6CT1	94504
L6CT1	14539
L6CT1	12451
L6CT1	61533
L6CT1	51270
L6CT1	336482
L6CT1	287913
L6CT1	336303
L6CT1	85747
L6CT1	278827
L6CT1	51813
L6CT1	39687
L6CT1	502306
L6CT1	188454
L6CT1	43092
L6CT1	6694
L6CT1	296023
L6CT1	55614
L6CT1	2240
L6CT1	167099
L6CT1	51912
L6CT1	31424
L6CT1	76697
L6CT1	13375
L6CT1	120051
L6CT1	53285
L6CT1	28886
L6CT1	24285
L6CT1	572972
L6CT1	11160
L6CT1	24986
L6CT1	66699
L6CT1	21806
L6CT1	5813
L6CT1	53083
L6CT1	139721
L6CT1	27653
L6CT1	51770
L6CT1	111052
L6CT1	30969
L6CT1	9387
L6CT1	62176
L6CT1	27809
L6CT1	16364
L6CT1	31801
L6CT1	131668
L6CT1	78588
L6CT1	161336
L6CT1	93199
L6CT1	21533
L6CT1	44463
L6CT1	96860
L6CT1	6633
L6CT1	9438
L6CT1	46021
L6CT1	52335
L6CT1	31739
L6CT1	12023
L6CT1	17881
L6CT1	45159
L6CT1	47442
L6CT1	29801
L6CT1	168991
L6CT1	107548
L6CT1	32055
L6CT1	54551
L6CT1	18505
L6CT1	35142
L6CT1	30651
L6CT1	19667
L6CT1	39138
L6CT1	38604
L6CT1	417339
L6CT1	169645
L6CT1	168229
L6CT1	20176
L6CT1	23442
L6CT1	137483
L6CT1	64158
L6CT1	572104
L6CT1	12475
L6CT1	321231
L6CT1	111651
L6CT1	105874
L6CT1	62880
L6CT1	62273
L6CT1	272355
L6CT1	125241
L6CT1	124517
L6CT1	117936
L6CT1	40122
L6CT1	51827
L6CT1	39985
L6CT1	118817
L6CT1	147314
L6CT1	47237
L6CT1	393868
L6CT1	168582
L6CT1	75535
L6CT1	361605
L6CT1	22884
L6CT1	64319
L6CT1	20432
L6CT1	56015
L6CT1	33408
L6CT1	335441
L6CT1	13036
L6CT1	20504
L6CT1	39134
L6CT1	150637
L6CT1	69046
L6CT1	98655
L6CT1	185508
L6CT1	89735
L6CT1	62580
L6CT1	89112
L6CT1	95605
L6CT1	34209
L6CT1	304813
L6CT1	106496
L6CT1	90362
L6CT1	154458
L6CT1	79762
L6CT1	39718
L6CT1	240232
L6CT1	92582
L6CT1	32997
L6CT1	527009
L6CT1	268447
L6CT1	76615
L6CT1	79033
L6CT1	24297
L6CT1	21264
L6CT1	132689
L6CT1	29847
L6CT1	60543
L6CT1	124019
L6CT1	39416
L6CT1	84900
L6CT1	114740
L6CT1	16070
L6CT1	41043
L6CT1	203462
L6CT1	65119
L6CT1	31909
L6CT1	112931
L6CT1	125022
